BatchNumber,MachineNumber,ProductCode,TimeStarted,TimeStopped,NumberProduced,NumberRejected
4529,2,29,11/26/2013 9:14,11/26/2013 16:39,6999,75
4529,3,47,11/26/2013 9:27,11/26/2013 16:52,2549,27
4530,4,34,11/26/2013 9:27,11/26/2013 15:47,2177,23
4530,5,52,11/26/2013 8:01,11/26/2013 14:21,2177,23
4531,6,3,11/26/2013 8:01,11/26/2013 13:16,3379,36
4532,1,3,11/27/2013 8:15,11/27/2013 12:20,2628,28
4532,2,25,11/27/2013 8:15,11/27/2013 12:20,3853,41
4532,3,57,11/27/2013 8:28,11/27/2013 11:23,1002,10
4533,4,43,11/27/2013 8:28,11/27/2013 11:23,1002,10
4533,5,53,11/27/2013 8:42,11/27/2013 10:27,601,6
4534,6,16,11/27/2013 8:56,11/27/2013 9:36,429,4
4535,1,16,11/28/2013 8:56,11/28/2013 9:36,429,4
4535,2,25,11/28/2013 9:09,11/28/2013 16:59,7393,79
4535,3,43,11/28/2013 9:09,11/28/2013 16:59,2693,28
4536,4,47,11/28/2013 9:23,11/28/2013 12:33,1088,11
4536,5,33,11/28/2013 9:23,11/28/2013 14:58,1919,20
4537,6,12,11/28/2013 9:37,11/28/2013 15:12,3594,38
4538,1,12,12/1/2013 8:12,12/1/2013 10:27,1448,15
4538,2,24,12/1/2013 8:12,12/1/2013 10:27,2123,22
4538,3,55,12/1/2013 8:25,12/1/2013 9:30,386,4
4539,4,42,12/1/2013 8:25,12/1/2013 13:40,1799,19
4539,5,46,12/1/2013 8:39,12/1/2013 13:54,1799,19
4540,6,19,12/1/2013 8:39,12/1/2013 15:49,4606,49
4541,1,21,12/2/2013 8:53,12/2/2013 16:03,4607,49
4541,2,25,12/2/2013 8:53,12/2/2013 14:53,5657,60
4541,3,57,12/2/2013 9:06,12/2/2013 14:01,1685,18
4542,4,52,12/2/2013 9:06,12/2/2013 14:01,1685,18
4542,5,38,12/2/2013 9:28,12/2/2013 13:13,1285,13
4543,6,11,12/2/2013 9:28,12/2/2013 13:13,2410,25
4544,1,11,12/3/2013 9:34,12/3/2013 12:09,1660,17
4544,2,29,12/3/2013 9:34,12/3/2013 11:04,1414,15
4544,3,47,12/3/2013 8:07,12/3/2013 9:37,514,5
4545,4,33,12/3/2013 8:07,12/3/2013 8:27,114,1
4545,5,51,12/3/2013 8:21,12/3/2013 14:56,2257,24
4546,6,14,12/3/2013 8:21,12/3/2013 14:56,4232,45
4547,1,14,12/4/2013 8:35,12/4/2013 15:00,4125,44
4547,2,32,12/4/2013 8:35,12/4/2013 15:00,6050,64
4547,3,49,12/4/2013 8:48,12/4/2013 14:03,1800,19
4548,4,53,12/4/2013 8:48,12/4/2013 12:53,1400,15
4548,5,58,12/4/2013 9:02,12/4/2013 13:07,1400,15
4549,6,17,12/4/2013 9:16,12/4/2013 12:16,1928,20
4550,1,17,12/5/2013 9:16,12/5/2013 12:16,1928,20
4550,2,27,12/5/2013 9:29,12/5/2013 14:59,5186,55
4550,3,58,12/5/2013 9:29,12/5/2013 13:49,1486,15
4551,4,45,12/5/2013 8:03,12/5/2013 12:23,1486,15
4551,5,49,12/5/2013 8:03,12/5/2013 11:18,1114,11
4552,6,21,12/5/2013 8:17,12/5/2013 11:32,2089,22
4553,1,21,12/8/2013 9:25,12/8/2013 13:00,2304,24
4553,2,26,12/8/2013 9:39,12/8/2013 12:04,2279,24
4553,3,57,12/8/2013 9:39,12/8/2013 12:04,829,8
4554,4,44,12/8/2013 8:12,12/8/2013 9:32,457,4
4554,5,43,12/8/2013 8:12,12/8/2013 9:32,457,4
4555,6,16,12/8/2013 8:26,12/8/2013 8:36,107,1
4556,1,16,12/9/2013 8:26,12/9/2013 15:46,4716,50
4556,2,25,12/9/2013 8:34,12/9/2013 15:54,6916,74
4556,3,57,12/9/2013 8:34,12/9/2013 14:49,2144,23
4557,4,43,12/9/2013 8:54,12/9/2013 15:09,2144,23
4557,5,47,12/9/2013 8:54,12/9/2013 13:59,1744,18
4558,6,2,12/9/2013 9:07,12/9/2013 13:02,2519,27
4559,1,2,12/10/2013 9:07,12/10/2013 13:02,2519,27
4559,2,32,12/10/2013 9:21,12/10/2013 9:31,157,1
4559,3,37,12/10/2013 9:35,12/10/2013 9:45,57,0
4560,4,55,12/10/2013 9:35,12/10/2013 17:40,2774,29
4560,5,41,12/10/2013 8:08,12/10/2013 14:28,2173,23
4561,6,14,12/10/2013 8:08,12/10/2013 14:28,4073,43
4562,1,14,12/11/2013 8:22,12/11/2013 12:12,2465,26
4562,2,32,12/11/2013 8:22,12/11/2013 11:02,2515,26
4562,3,36,12/11/2013 8:36,12/11/2013 11:16,915,9
4563,4,54,12/11/2013 8:36,12/11/2013 10:11,543,5
4563,5,58,12/11/2013 8:49,12/11/2013 10:24,543,5
4564,6,17,12/11/2013 8:49,12/11/2013 9:14,268,2
4565,1,17,12/12/2013 9:03,12/12/2013 16:38,4877,52
4565,2,26,12/12/2013 9:03,12/12/2013 15:33,6131,65
4565,3,57,12/12/2013 9:17,12/12/2013 14:37,1830,19
4566,4,44,12/12/2013 9:17,12/12/2013 14:37,1830,19
4566,5,43,12/12/2013 8:29,12/12/2013 10:34,715,7
4567,6,16,12/12/2013 8:29,12/12/2013 10:34,1340,14
4568,1,16,12/15/2013 9:12,12/15/2013 13:47,2948,31
4568,2,25,12/15/2013 9:12,12/15/2013 12:37,3223,34
4568,3,57,12/15/2013 9:26,12/15/2013 12:51,1173,12
4569,4,43,12/15/2013 9:26,12/15/2013 11:41,772,8
4569,5,47,12/15/2013 9:18,12/15/2013 10:28,400,4
4570,6,2,12/15/2013 9:18,12/15/2013 10:28,750,8
4571,1,2,12/16/2013 8:13,12/16/2013 14:18,3914,41
4571,2,32,12/16/2013 8:13,12/16/2013 14:18,5739,61
4571,3,37,12/16/2013 8:27,12/16/2013 15:37,2461,26
4572,4,55,12/16/2013 8:27,12/16/2013 14:32,2089,22
4572,5,41,12/16/2013 8:41,12/16/2013 14:46,2089,22
4573,6,14,12/16/2013 8:41,12/16/2013 13:36,3163,33
4574,1,14,12/17/2013 8:54,12/17/2013 12:39,2412,25
4574,2,32,12/17/2013 8:54,12/17/2013 12:39,3537,37
4574,3,36,12/17/2013 9:08,12/17/2013 11:48,915,9
4575,4,54,12/17/2013 9:08,12/17/2013 11:48,915,9
4575,5,59,12/17/2013 9:22,12/17/2013 10:52,515,5
4576,6,18,12/17/2013 9:35,12/17/2013 9:55,214,2
4577,1,18,12/18/2013 9:35,12/18/2013 9:55,214,2
4577,2,25,12/18/2013 8:09,12/18/2013 15:44,7155,76
4577,3,36,12/18/2013 8:09,12/18/2013 15:44,2605,27
4578,4,54,12/18/2013 8:23,12/18/2013 14:48,2204,23
4578,5,41,12/18/2013 8:23,12/18/2013 9:58,543,5
4579,6,13,12/18/2013 8:36,12/18/2013 10:11,1018,10
4580,1,13,12/19/2013 8:36,12/19/2013 9:01,268,2
4580,2,31,12/19/2013 9:15,12/19/2013 9:40,393,4
4580,3,49,12/19/2013 9:15,12/19/2013 16:55,2634,28
4581,4,36,12/19/2013 9:04,12/19/2013 15:34,2233,23
4581,5,54,12/19/2013 9:04,12/19/2013 15:34,2233,23
4582,6,17,12/19/2013 9:17,12/19/2013 14:37,3432,36
4583,1,17,12/22/2013 8:46,12/22/2013 15:36,4398,47
4583,2,29,12/22/2013 8:59,12/22/2013 14:44,5426,58
4583,3,47,12/22/2013 8:59,12/22/2013 13:34,1575,16
4584,4,34,12/22/2013 9:13,12/22/2013 13:48,1575,16
4584,5,52,12/22/2013 9:13,12/22/2013 12:38,1174,12
4585,6,11,12/22/2013 9:27,12/22/2013 12:52,2199,23
4586,1,11,12/23/2013 9:27,12/23/2013 11:47,1502,16
4586,2,29,12/23/2013 8:37,12/23/2013 9:47,1101,11
4586,3,46,12/23/2013 8:37,12/23/2013 9:47,401,4
4587,4,33,12/23/2013 8:14,12/23/2013 10:04,630,6
4587,5,51,12/23/2013 8:14,12/23/2013 10:04,630,6
4588,6,23,12/23/2013 8:28,12/23/2013 15:43,4667,50
4589,1,23,12/24/2013 8:28,12/24/2013 14:33,3916,41
4589,2,28,12/24/2013 8:41,12/24/2013 14:46,5741,61
4589,3,59,12/24/2013 8:55,12/24/2013 13:50,1690,18
4590,4,46,12/24/2013 8:55,12/24/2013 12:45,1317,14
4590,5,36,12/24/2013 9:09,12/24/2013 12:59,1317,14
4591,6,9,12/24/2013 9:09,12/24/2013 11:49,1716,18
4592,1,9,12/25/2013 9:22,12/25/2013 10:52,965,10
4592,2,27,12/25/2013 9:22,12/25/2013 10:52,1415,15
4592,3,59,12/25/2013 9:36,12/25/2013 10:01,143,1
4593,4,45,12/25/2013 9:36,12/25/2013 10:01,143,1
4593,5,49,12/25/2013 8:21,12/25/2013 15:56,2607,27
4594,6,22,12/25/2013 8:21,12/25/2013 14:46,4131,44
4595,1,22,12/26/2013 8:23,12/26/2013 14:48,4131,44
4595,2,26,12/26/2013 8:23,12/26/2013 13:43,5033,53
4595,3,58,12/26/2013 8:37,12/26/2013 13:57,1833,19
4596,4,44,12/26/2013 8:37,12/26/2013 10:42,716,7
4596,5,47,12/26/2013 8:51,12/26/2013 11:51,1031,11
4597,6,12,12/26/2013 8:51,12/26/2013 11:51,1931,20
4598,1,12,12/29/2013 8:33,12/29/2013 11:58,2196,23
4598,2,24,12/29/2013 8:33,12/29/2013 11:58,3221,34
4598,3,42,12/29/2013 8:46,12/29/2013 11:01,771,8
4599,4,46,12/29/2013 8:46,12/29/2013 9:51,371,3
4599,5,33,12/30/2013 8:16,12/30/2013 9:21,371,3
4604,6,14,12/31/2013 8:01,12/31/2013 12:56,3161,33
4605,1,14,1/1/2014 9:08,1/1/2014 9:28,214,2
4605,2,32,1/1/2014 9:21,1/1/2014 15:56,6208,66
4605,3,49,1/1/2014 9:35,1/1/2014 16:10,2258,24
4606,4,53,1/1/2014 9:35,1/1/2014 16:00,2200,23
4606,5,58,1/1/2014 8:09,1/1/2014 13:24,1800,19
4607,6,17,1/1/2014 8:09,1/1/2014 13:24,3375,36
4608,1,17,1/2/2014 8:22,1/2/2014 12:27,2625,28
4608,2,25,1/2/2014 8:22,1/2/2014 12:27,3850,41
4608,3,57,1/2/2014 8:36,1/2/2014 11:36,1029,11
4609,4,43,1/2/2014 8:36,1/2/2014 10:26,628,6
4609,5,53,1/2/2014 9:25,1/2/2014 11:15,628,6
4610,6,16,1/2/2014 9:36,1/2/2014 10:16,428,4
4611,1,16,1/5/2014 9:05,1/5/2014 11:15,1393,14
4611,2,25,1/5/2014 9:18,1/5/2014 10:23,1021,10
4611,3,43,1/5/2014 9:32,1/5/2014 17:47,2831,30
4612,4,47,1/5/2014 9:32,1/5/2014 17:47,2831,30
4612,5,33,1/5/2014 8:06,1/5/2014 15:11,2430,26
4613,6,12,1/5/2014 8:19,1/5/2014 15:24,4555,48
4614,1,12,1/6/2014 8:19,1/6/2014 14:19,3859,41
4614,2,24,1/6/2014 8:33,1/6/2014 13:23,4558,48
4614,3,55,1/6/2014 8:33,1/6/2014 13:23,1658,17
4615,4,42,1/6/2014 8:47,1/6/2014 12:27,1258,13
4615,5,46,1/6/2014 8:47,1/6/2014 12:27,1258,13
4616,6,19,1/6/2014 8:06,1/6/2014 10:41,1661,17
4617,1,19,1/7/2014 8:06,1/7/2014 9:31,911,9
4617,2,26,1/7/2014 9:14,1/7/2014 10:39,1336,14
4617,3,58,1/7/2014 9:14,1/7/2014 9:29,85,0
4618,4,44,1/7/2014 9:28,1/7/2014 9:43,85,0
4618,5,43,1/7/2014 9:28,1/7/2014 16:53,2545,27
4619,6,17,1/7/2014 8:01,1/7/2014 14:21,4074,43
4620,1,17,1/8/2014 8:01,1/8/2014 14:21,4074,43
4620,2,25,1/8/2014 8:15,1/8/2014 10:40,2279,24
4620,3,57,1/8/2014 8:15,1/8/2014 9:35,457,4
4621,4,43,1/8/2014 8:29,1/8/2014 9:49,457,4
4621,5,53,1/8/2014 8:29,1/8/2014 8:39,57,0
4622,6,16,1/8/2014 8:42,1/8/2014 8:52,107,1
4623,1,16,1/9/2014 8:42,1/9/2014 16:02,4717,50
4623,2,25,1/9/2014 8:56,1/9/2014 15:11,5895,63
4623,3,57,1/9/2014 8:56,1/9/2014 15:11,2145,22
4624,4,44,1/9/2014 8:57,1/9/2014 14:02,1745,18
4624,5,43,1/9/2014 8:57,1/9/2014 14:02,1745,18
4625,6,3,1/9/2014 9:23,1/9/2014 13:18,2519,26
4626,1,3,1/12/2014 8:52,1/12/2014 13:12,2788,29
4626,2,25,1/12/2014 9:05,1/12/2014 12:15,2987,32
4626,3,57,1/12/2014 9:05,1/12/2014 12:15,1087,11
4627,4,43,1/12/2014 9:19,1/12/2014 11:19,686,7
4627,5,47,1/12/2014 9:19,1/12/2014 10:14,314,3
4628,6,2,1/12/2014 9:33,1/12/2014 10:28,589,6
4629,1,2,1/13/2014 8:06,1/13/2014 16:11,5201,55
4629,2,32,1/13/2014 8:06,1/13/2014 16:11,7626,81
4629,3,37,1/13/2014 8:52,1/13/2014 15:47,2375,25
4630,4,55,1/13/2014 8:52,1/13/2014 10:17,486,5
4630,5,41,1/13/2014 8:34,1/13/2014 9:59,486,5
4631,6,14,1/13/2014 8:34,1/13/2014 13:14,3003,32
4632,1,14,1/14/2014 8:47,1/14/2014 12:17,2252,24
4632,2,32,1/14/2014 8:47,1/14/2014 12:17,3302,35
4632,3,36,1/14/2014 9:01,1/14/2014 11:26,830,8
4633,4,54,1/14/2014 9:01,1/14/2014 10:16,429,4
4633,5,58,1/14/2014 9:15,1/14/2014 10:30,429,4
4634,6,17,1/14/2014 9:15,1/14/2014 9:20,53,0
4635,1,17,1/15/2014 9:28,1/15/2014 16:48,4719,50
4635,2,26,1/15/2014 9:28,1/15/2014 16:48,6919,74
4635,3,57,1/15/2014 8:02,1/15/2014 14:12,2118,22
4636,4,44,1/15/2014 8:02,1/15/2014 14:12,2118,22
4636,5,43,1/15/2014 8:16,1/15/2014 13:46,1889,20
4637,6,16,1/15/2014 8:16,1/15/2014 12:06,2467,26
4638,1,16,1/16/2014 8:29,1/16/2014 12:19,2467,26
4638,2,25,1/16/2014 8:29,1/16/2014 11:14,2595,27
4638,3,57,1/16/2014 8:43,1/16/2014 11:28,945,10
4639,4,43,1/16/2014 8:57,1/16/2014 10:32,544,5
4639,5,47,1/16/2014 8:57,1/16/2014 9:22,143,1
4640,6,2,1/16/2014 8:47,1/16/2014 9:12,268,2
4641,1,2,1/19/2014 8:39,1/19/2014 14:34,3808,40
4641,2,32,1/19/2014 8:52,1/19/2014 14:47,5583,59
4641,3,37,1/19/2014 8:52,1/19/2014 16:52,2750,29
4642,4,55,1/19/2014 9:06,1/19/2014 15:56,2349,25
4642,5,41,1/19/2014 9:06,1/19/2014 15:56,2349,25
4643,6,14,1/19/2014 9:38,1/19/2014 15:23,3701,39
4644,1,14,1/20/2014 9:38,1/20/2014 14:13,2950,31
4644,2,32,1/20/2014 9:33,1/20/2014 14:08,4325,46
4644,3,36,1/20/2014 9:33,1/20/2014 12:58,1174,12
4645,4,54,1/20/2014 8:07,1/20/2014 10:27,802,8
4645,5,58,1/20/2014 8:07,1/20/2014 10:27,802,8
4646,6,17,1/20/2014 8:21,1/20/2014 9:31,751,8
4647,1,17,1/21/2014 8:21,1/21/2014 9:31,751,8
4647,2,26,1/21/2014 8:34,1/21/2014 10:24,1730,18
4647,3,57,1/21/2014 8:34,1/21/2014 15:49,2492,26
4648,4,44,1/21/2014 8:48,1/21/2014 16:03,2493,26
4648,5,43,1/21/2014 8:48,1/21/2014 14:53,2091,22
4649,6,16,1/21/2014 9:02,1/21/2014 15:07,3916,41
4650,1,16,1/22/2014 9:15,1/22/2014 14:10,3165,33
4650,2,25,1/22/2014 9:15,1/22/2014 13:05,3618,38
4650,3,57,1/22/2014 9:29,1/22/2014 13:19,1318,14
4651,4,43,1/22/2014 9:29,1/22/2014 12:09,917,9
4651,5,47,1/22/2014 8:03,1/22/2014 9:33,515,5
4652,6,2,1/22/2014 8:03,1/22/2014 9:33,965,10
4653,1,2,1/23/2014 8:16,1/23/2014 8:41,267,2
4653,2,32,1/23/2014 8:16,1/23/2014 8:41,392,4
4653,3,37,1/23/2014 9:33,1/23/2014 17:08,2599,27
4654,4,55,1/23/2014 9:33,1/23/2014 15:58,2199,23
4654,5,41,1/23/2014 8:44,1/23/2014 15:09,2199,23
4655,6,14,1/23/2014 8:44,1/23/2014 14:04,3428,36
4656,1,14,1/26/2014 8:26,1/26/2014 14:06,3643,39
4656,2,32,1/26/2014 8:26,1/26/2014 14:06,5343,57
4656,3,36,1/26/2014 8:39,1/26/2014 13:09,1543,16
4657,4,54,1/26/2014 8:39,1/26/2014 13:09,1543,16
4657,5,55,1/26/2014 8:53,1/26/2014 12:18,1171,12
4658,6,22,1/26/2014 8:53,1/26/2014 11:08,1446,15
4659,1,22,1/27/2014 9:07,1/27/2014 11:22,1446,15
4659,2,32,1/27/2014 9:07,1/27/2014 10:12,1021,10
4659,3,36,1/27/2014 9:28,1/27/2014 10:33,371,3
4660,4,54,1/27/2014 9:34,1/27/2014 14:49,1800,19
4660,5,41,1/27/2014 9:34,1/27/2014 14:39,1743,18
4661,6,13,1/27/2014 8:08,1/27/2014 13:13,3268,35
4662,1,13,1/28/2014 8:08,1/28/2014 12:03,2518,27
4662,2,31,1/28/2014 8:21,1/28/2014 12:16,3693,39
4662,3,49,1/28/2014 8:21,1/28/2014 11:06,943,10
4663,4,36,1/28/2014 8:35,1/28/2014 9:35,343,3
4663,5,54,1/28/2014 8:35,1/28/2014 9:35,343,3
4664,6,17,1/28/2014 8:49,1/28/2014 9:19,321,3
4665,1,17,1/29/2014 8:49,1/29/2014 16:29,4930,52
4665,2,29,1/29/2014 9:02,1/29/2014 16:42,7230,77
4665,3,47,1/29/2014 9:02,1/29/2014 15:37,2258,24
4666,4,34,1/29/2014 9:16,1/29/2014 15:51,2258,24
4666,5,52,1/29/2014 9:16,1/29/2014 14:41,1858,19
4667,6,11,1/29/2014 8:39,1/29/2014 12:54,2733,29
4668,1,11,1/30/2014 8:39,1/30/2014 12:54,2733,29
4668,2,29,1/30/2014 8:04,1/30/2014 11:14,2986,32
4668,3,46,1/30/2014 8:04,1/30/2014 11:14,1086,11
4669,4,33,1/30/2014 8:17,1/30/2014 10:17,686,7
4669,5,51,1/30/2014 8:17,1/30/2014 13:22,1744,18
4670,6,23,1/30/2014 8:31,1/30/2014 13:36,3269,35
4671,1,23,2/2/2014 9:39,2/2/2014 16:39,4503,48
4671,2,28,2/2/2014 8:13,2/2/2014 15:13,6603,70
4671,3,59,2/2/2014 8:13,2/2/2014 10:23,743,7
4672,4,46,2/2/2014 8:27,2/2/2014 9:32,372,3
4672,5,36,2/2/2014 8:27,2/2/2014 9:32,372,3
4673,6,9,2/2/2014 8:34,2/2/2014 16:49,5308,56
4674,1,9,2/3/2014 8:34,2/3/2014 16:49,5308,56
4674,2,27,2/3/2014 8:54,2/3/2014 15:59,6682,71
4674,3,59,2/3/2014 8:54,2/3/2014 14:54,2060,22
4675,4,45,2/3/2014 9:08,2/3/2014 15:08,2060,22
4675,5,49,2/3/2014 9:08,2/3/2014 13:58,1660,17
4676,6,22,2/3/2014 9:21,2/3/2014 14:11,3110,33
4677,1,22,2/4/2014 9:35,2/4/2014 13:15,2359,25
4677,2,26,2/4/2014 9:35,2/4/2014 12:10,2437,26
4677,3,58,2/4/2014 8:09,2/4/2014 10:44,887,9
4678,4,44,2/4/2014 8:09,2/4/2014 9:34,486,5
4678,5,47,2/4/2014 8:22,2/4/2014 9:47,486,5
4679,6,12,2/4/2014 8:22,2/4/2014 8:37,160,1
4680,1,12,2/5/2014 8:36,2/5/2014 16:01,4773,51
4680,2,24,2/5/2014 8:36,2/5/2014 16:01,6998,74
4680,3,42,2/5/2014 9:25,2/5/2014 15:45,2176,23
4681,4,46,2/5/2014 9:25,2/5/2014 11:50,830,8
4681,5,33,2/5/2014 9:36,2/5/2014 12:01,830,8
4682,6,19,2/5/2014 9:36,2/5/2014 10:56,858,9
4683,1,19,2/6/2014 8:11,2/6/2014 8:21,107,1
4683,2,28,2/6/2014 8:11,2/6/2014 8:21,157,1
4683,3,48,2/6/2014 8:24,2/6/2014 15:44,2520,27
4684,4,34,2/6/2014 8:24,2/6/2014 15:44,2520,27
4684,5,52,2/6/2014 8:37,2/6/2014 14:52,2148,23
4685,6,11,2/6/2014 8:37,2/6/2014 14:52,4023,43
4686,1,7,2/9/2014 8:19,2/9/2014 14:54,4238,45
4686,2,29,2/9/2014 8:33,2/9/2014 13:58,5112,54
4686,3,47,2/9/2014 8:33,2/9/2014 12:53,1489,15
4687,4,33,2/9/2014 8:47,2/9/2014 13:07,1489,15
4687,5,51,2/9/2014 8:47,2/9/2014 11:57,1088,11
4688,6,14,2/9/2014 8:06,2/9/2014 11:16,2038,21
4689,1,19,2/10/2014 8:06,2/10/2014 10:06,1287,13
4689,2,26,2/10/2014 9:14,2/10/2014 10:09,865,9
4689,3,58,2/10/2014 9:14,2/10/2014 17:19,2779,29
4690,4,44,2/10/2014 9:28,2/10/2014 17:33,2779,29
4690,5,43,2/10/2014 9:28,2/10/2014 16:23,2378,25
4691,6,17,2/10/2014 8:01,2/10/2014 9:26,912,9
4692,1,17,2/11/2014 8:01,2/11/2014 9:26,912,9
4692,2,25,2/11/2014 8:15,2/11/2014 12:55,4404,47
4692,3,57,2/11/2014 8:15,2/11/2014 12:55,1604,17
4693,4,43,2/11/2014 8:29,2/11/2014 11:59,1203,12
4693,5,53,2/11/2014 8:42,2/11/2014 11:07,831,8
4694,6,16,2/11/2014 8:42,2/11/2014 11:07,1556,16
4695,1,16,2/12/2014 8:56,2/12/2014 10:11,804,8
4695,2,25,2/12/2014 8:56,2/12/2014 10:11,1179,12
4695,3,43,2/12/2014 8:57,2/12/2014 9:02,28,0
4696,4,47,2/12/2014 8:57,2/12/2014 16:17,2514,26
4696,5,33,2/12/2014 9:23,2/12/2014 16:43,2514,26
4697,6,12,2/12/2014 9:23,2/12/2014 15:33,3964,42
4698,1,12,2/13/2014 9:37,2/13/2014 15:07,3535,37
4698,2,24,2/13/2014 9:37,2/13/2014 15:07,5185,55
4698,3,55,2/13/2014 8:11,2/13/2014 12:01,1314,14
4699,4,42,2/13/2014 8:11,2/13/2014 12:01,1314,14
4699,5,46,2/13/2014 8:24,2/13/2014 11:09,942,10
4700,6,19,2/13/2014 8:24,2/13/2014 9:59,1017,10
4701,1,19,2/16/2014 8:06,2/16/2014 11:11,1982,21
4701,2,26,2/16/2014 8:06,2/16/2014 10:01,1807,19
4701,3,58,2/16/2014 8:52,2/16/2014 14:47,2029,21
4702,4,44,2/16/2014 8:52,2/16/2014 14:47,2029,21
4702,5,43,2/16/2014 8:34,2/16/2014 14:29,2029,21
4703,6,17,2/16/2014 8:34,2/16/2014 14:29,3804,40
4704,1,17,2/17/2014 8:47,2/17/2014 13:32,3054,32
4704,2,25,2/17/2014 8:47,2/17/2014 12:22,3379,36
4704,3,57,2/17/2014 9:01,2/17/2014 12:36,1229,13
4705,4,43,2/17/2014 9:15,2/17/2014 13:40,1515,16
4705,5,53,2/17/2014 9:28,2/17/2014 10:48,457,4
4706,6,16,2/17/2014 8:16,2/17/2014 9:36,857,9
4707,1,16,2/18/2014 8:29,2/18/2014 8:39,107,1
4707,2,26,2/18/2014 8:43,2/18/2014 8:53,157,1
4707,3,57,2/18/2014 8:57,2/18/2014 16:22,2544,27
4708,4,44,2/18/2014 8:57,2/18/2014 15:12,2144,22
4708,5,43,2/18/2014 8:47,2/18/2014 15:02,2144,22
4709,6,3,2/18/2014 8:47,2/18/2014 13:52,3269,35
4710,1,3,2/19/2014 9:24,2/19/2014 14:29,3269,35
4710,2,25,2/19/2014 9:24,2/19/2014 13:24,3772,40
4710,3,57,2/19/2014 9:38,2/19/2014 12:28,972,10
4711,4,43,2/19/2014 9:38,2/19/2014 12:28,972,10
4711,5,47,2/19/2014 8:11,2/19/2014 8:21,57,0
4712,6,2,2/19/2014 8:11,2/19/2014 8:46,375,4
4713,1,2,2/20/2014 8:25,2/20/2014 9:00,375,4
4713,2,32,2/20/2014 8:25,2/20/2014 16:10,7309,78
4713,3,37,2/20/2014 8:39,2/20/2014 15:14,2259,24
4714,4,55,2/20/2014 8:39,2/20/2014 15:14,2259,24
4714,5,41,2/20/2014 8:52,2/20/2014 14:22,1887,20
4715,6,14,2/20/2014 8:52,2/20/2014 14:22,3537,37
4716,1,14,2/23/2014 8:34,2/23/2014 9:09,375,4
4716,2,32,2/23/2014 8:34,2/23/2014 13:14,4402,47
4716,3,36,2/23/2014 8:48,2/23/2014 12:23,1230,13
4717,4,54,2/23/2014 8:48,2/23/2014 12:23,1230,13
4717,5,58,2/23/2014 9:02,2/23/2014 11:27,829,8
4718,6,17,2/23/2014 9:02,2/23/2014 10:17,804,8
4719,1,17,2/24/2014 9:15,2/24/2014 10:30,804,8
4719,2,26,2/24/2014 9:15,2/24/2014 9:25,157,1
4719,3,57,2/24/2014 9:29,2/24/2014 9:39,57,0
4720,4,44,2/24/2014 9:29,2/24/2014 16:49,2517,26
4720,5,43,2/24/2014 8:03,2/24/2014 14:13,2117,22
4721,6,16,2/24/2014 8:03,2/24/2014 14:13,3967,42
4722,1,16,2/25/2014 8:16,2/25/2014 13:21,3270,35
4722,2,25,2/25/2014 8:16,2/25/2014 12:11,3694,39
4722,3,57,2/25/2014 9:33,2/25/2014 13:28,1344,14
4723,4,43,2/25/2014 9:33,2/25/2014 12:18,944,10
4723,5,47,2/25/2014 8:44,2/25/2014 9:44,343,3
4724,6,2,2/25/2014 8:57,2/25/2014 9:57,643,6
4725,1,2,2/26/2014 8:57,2/26/2014 9:27,321,3
4725,2,32,2/26/2014 9:11,2/26/2014 16:51,7232,77
4725,3,37,2/26/2014 9:11,2/26/2014 16:51,2633,28
4726,4,55,2/26/2014 9:25,2/26/2014 16:00,2261,24
4726,5,41,2/26/2014 9:25,2/26/2014 14:50,1860,19
4727,6,14,2/26/2014 9:38,2/26/2014 15:03,3485,37
4728,1,14,2/27/2014 9:38,2/27/2014 13:53,2734,29
4728,2,32,2/27/2014 8:12,2/27/2014 12:27,4009,43
4728,3,36,2/27/2014 8:12,2/27/2014 11:22,1087,11
4729,4,54,2/27/2014 8:26,2/27/2014 10:26,686,7
4729,5,58,2/27/2014 8:26,2/27/2014 10:26,687,7
4730,6,17,2/27/2014 8:39,2/27/2014 13:44,3271,35
4731,1,17,3/1/2014 8:08,3/1/2014 9:18,750,8
4731,2,26,3/1/2014 8:21,3/1/2014 9:31,1100,11
4731,3,57,3/1/2014 8:21,3/1/2014 8:26,28,0
4732,4,43,3/1/2014 8:35,3/1/2014 8:40,28,0
4732,5,48,3/1/2014 8:35,3/1/2014 15:50,2491,26
4733,6,21,3/1/2014 8:49,3/1/2014 14:54,3915,42
4734,1,21,3/2/2014 8:49,3/2/2014 14:54,3915,42
4734,2,25,3/2/2014 9:02,3/2/2014 14:32,5190,55
4734,3,57,3/2/2014 9:02,3/2/2014 14:32,1890,20
4735,4,43,3/2/2014 9:16,3/2/2014 13:06,1317,14
4735,5,47,3/2/2014 9:16,3/2/2014 11:56,916,9
4736,6,2,3/2/2014 8:39,3/2/2014 11:19,1716,18
4737,1,2,3/3/2014 8:39,3/3/2014 10:14,1019,10
4737,2,32,3/3/2014 8:04,3/3/2014 8:29,393,4
4737,3,37,3/3/2014 8:04,3/3/2014 8:29,143,1
4738,4,55,3/3/2014 8:17,3/3/2014 15:52,2606,27
4738,5,41,3/3/2014 8:17,3/3/2014 15:52,2606,27
4739,6,14,3/3/2014 8:31,3/3/2014 15:01,4184,44
