ID,LONGDIST,International,LOCAL,DROPPED,PAY_MTHD,LocalBillType,LongDistanceBillType,AGE,SEX,STATUS,CHILDREN,Est_Income,Car_Owner,CHURNED
4637,19.4281,0.0,91.7868,0,CC,FreeLocal,Standard,63,M,S,2,39753.3,N,Current
4644,26.1203,9.52678,37.8863,1,CH,Budget,Standard,54,F,S,1,11659.5,Y,Vol
4645,14.573,0.0,38.2254,0,CH,Budget,Standard,25,M,S,2,56861.8,N,Current
4647,21.3511,0.0,45.7065,0,CC,FreeLocal,Intnl_discount,70,F,S,0,87788.7,Y,Vol
4654,3.30551,0.0,36.6959,0,CH,Budget,Standard,97,F,M,0,50290.7,N,Vol
4656,25.9264,0.0,77.2916,0,CC,Budget,Standard,82,F,M,1,77265.5,N,Vol
4658,12.5618,0.0,73.2877,0,CH,Budget,Standard,69,F,S,2,67773.9,N,Current
4660,27.4526,0.0,8.1639,0,CC,Budget,Standard,20,M,S,1,87491.0,N,Current
4662,2.80398,0.0,69.7926,0,CC,FreeLocal,Standard,38,M,M,0,94002.6,N,Current
4663,23.5009,4.91553,59.8503,0,CC,FreeLocal,Standard,21,F,M,0,64236.8,N,Vol
4668,5.1359,0.0,44.8074,0,CC,Budget,Intnl_discount,20,F,M,2,3628.78,N,Current
4672,7.26911,0.0,9.42943,0,CH,FreeLocal,Standard,94,M,S,2,22685.3,Y,Current
4682,23.2572,0.0,19.1882,0,CC,FreeLocal,Intnl_discount,26,M,S,2,14785.7,N,Vol
4684,13.301,7.38191,38.6944,0,CC,Budget,Standard,65,F,M,1,23947.8,N,Vol
4687,16.9761,4.75417,97.0217,0,CC,Budget,Standard,64,M,M,1,43644.7,Y,Current
4688,0.493403,0.0,51.8306,0,CC,FreeLocal,Standard,49,M,M,0,11131.6,Y,Current
4690,4.80209,8.00382,13.2451,0,CC,Budget,Standard,74,M,M,1,60933.9,N,Vol
4691,28.9537,0.0,19.0575,0,CC,FreeLocal,Standard,50,F,S,2,21396.2,Y,Vol
4694,0.0,0.0,4.32194,0,CH,FreeLocal,Standard,90,M,S,2,42504.3,N,InVol
4699,20.5699,0.0,39.6415,0,CC,FreeLocal,Intnl_discount,48,M,M,1,23668.2,Y,Current
4700,27.0841,0.0,15.1433,0,CC,Budget,Standard,94,M,M,2,49022.9,N,Current
4704,0.0,0.0,1.18068,1,Auto,FreeLocal,Intnl_discount,87,M,S,1,85705.8,N,Current
4713,0.0,0.0,0.829225,1,Auto,Budget,Standard,75,F,M,2,49561.0,N,Vol
4715,19.6533,0.0,7.9783,0,CC,Budget,Standard,48,F,S,1,79129.2,N,Vol
4716,0.0,0.0,3.99324,0,CH,Budget,Standard,94,F,M,2,14519.1,N,InVol
4717,19.2613,0.0,52.7809,0,CC,FreeLocal,Standard,30,F,M,1,17866.9,N,Current
4720,5.72491,0.0,404.415,0,CC,FreeLocal,Standard,67,F,S,1,91347.1,N,Vol
4722,28.0461,0.0,66.6457,0,CC,FreeLocal,Intnl_discount,20,M,S,1,44469.6,Y,Current
4724,15.933,2.21089,73.073,0,Auto,Budget,Intnl_discount,68,F,M,0,73728.3,N,Vol
4725,0.0,0.0,4.10907,0,CH,Budget,Standard,18,M,S,2,37443.6,N,InVol
4727,2.70698,0.0,115.744,0,Auto,FreeLocal,Standard,53,F,M,2,64546.4,Y,Current
4728,20.2143,0.0,7.25671,0,CC,Budget,Intnl_discount,23,M,S,1,84217.7,Y,Current
4735,29.7098,5.31209,202.438,0,CC,FreeLocal,Standard,47,F,M,1,63778.3,Y,Vol
4738,0.0,0.0,3.80585,0,CC,Budget,Standard,25,F,M,1,10107.7,Y,Vol
4743,27.8993,0.0,6.57873,1,CC,FreeLocal,Intnl_discount,19,F,M,1,73089.7,Y,Current
4746,19.2852,0.0,59.4719,0,CC,FreeLocal,Standard,23,F,S,1,63712.1,N,Current
4749,12.5616,0.0,53.4393,0,CC,Budget,Standard,36,M,S,1,35381.6,N,Current
4752,21.917,0.0,12.64,0,CC,FreeLocal,Standard,48,M,M,0,39598.7,N,Current
4754,11.0224,0.0,49.8949,0,CC,FreeLocal,Intnl_discount,20,F,S,2,23671.6,N,Vol
4757,9.79117,0.0,13.6641,0,Auto,Budget,Standard,21,F,M,0,77210.6,N,Current
4762,10.8235,0.0,36.745,0,Auto,Budget,Standard,61,M,S,2,66026.0,N,Current
4767,0.459762,0.0,164.82,0,CC,FreeLocal,Standard,51,F,M,2,32118.4,N,Vol
4771,20.1251,0.0,92.634,0,CC,FreeLocal,Intnl_discount,56,M,S,2,86258.6,N,Current
4772,14.6445,0.0,11.2063,1,CC,Budget,Standard,48,F,M,2,85246.6,N,Vol
4778,4.43042,0.0,16.3546,1,CC,Budget,Standard,29,M,M,2,98734.7,N,Current
4779,6.261,0.0,43.9667,0,CC,FreeLocal,Standard,70,F,S,0,61639.7,N,Vol
4780,15.9968,3.05357,32.4862,1,CC,FreeLocal,Intnl_discount,93,M,S,1,14258.4,Y,Vol
4784,22.6171,0.0,40.3436,2,CC,FreeLocal,Standard,85,F,S,1,23657.4,N,Vol
4791,10.2603,0.0,163.848,0,CC,Budget,Standard,86,F,S,0,99514.6,Y,Vol
4792,24.8356,0.0,81.9816,0,CH,FreeLocal,Standard,44,F,M,2,92285.4,N,Current
4798,15.745,0.0,71.4309,0,CH,FreeLocal,Standard,82,M,M,0,40551.0,Y,Current
4801,2.76872,0.0,9.36447,0,CC,Budget,Standard,45,M,M,0,70239.8,N,Current
4802,19.3693,0.0,121.684,0,CH,Budget,Intnl_discount,59,F,M,0,29953.1,N,Vol
4807,15.0754,0.0,108.435,0,CC,FreeLocal,Standard,50,M,M,0,19231.2,N,Current
4808,13.4584,0.0,15.1058,0,CC,Budget,Intnl_discount,94,M,M,0,50290.7,N,Current
4811,1.52254,0.0,62.1922,0,CC,Budget,Standard,56,M,M,2,46165.2,N,Current
4812,26.9506,0.0,29.9675,0,CC,FreeLocal,Standard,55,F,S,0,54844.2,Y,Vol
4815,5.3876,0.0,91.0687,0,Auto,FreeLocal,Standard,94,F,M,1,66755.6,N,Vol
4817,8.332,7.09357,17.4064,1,CC,Budget,Standard,56,M,S,1,92798.9,N,Current
4820,0.0,0.0,0.660288,0,CH,Budget,Standard,49,F,M,0,68828.4,Y,Vol
4821,6.99588,0.0,36.0107,0,CH,FreeLocal,Standard,57,M,M,1,77149.1,N,Current
4823,11.9678,0.0,124.638,0,CC,Budget,Intnl_discount,70,M,M,1,42211.8,N,Current
4824,9.50578,0.0,103.275,0,CC,FreeLocal,Standard,89,M,M,0,91655.8,N,Current
4825,10.571,0.0,40.5105,0,CC,FreeLocal,Standard,18,M,M,0,77293.3,Y,Current
4828,13.1044,0.0,33.6984,0,CC,Budget,Intnl_discount,65,F,M,1,62751.3,N,Vol
4830,17.4707,0.0,63.6491,0,CC,FreeLocal,Intnl_discount,41,F,M,1,43563.4,N,Vol
4832,27.5443,0.0,33.8251,0,Auto,FreeLocal,Intnl_discount,61,F,M,1,79685.0,N,Vol
4837,14.8178,0.0,99.5185,0,CH,Budget,Standard,83,M,S,1,65867.1,N,Current
4838,18.7924,0.0,45.6261,1,CC,FreeLocal,Standard,48,M,M,1,75818.9,N,Current
4839,1.15543,0.094418,77.7152,0,Auto,Budget,Intnl_discount,34,M,S,0,49728.7,N,Current
4853,23.4943,0.0,41.3875,0,CC,Budget,Intnl_discount,60,M,M,0,20953.2,N,Current
4857,10.9806,9.57438,65.0322,0,CC,FreeLocal,Standard,64,F,M,2,56412.5,N,Vol
4859,25.152,0.0,62.7609,0,CH,Budget,Standard,63,F,S,2,25200.8,N,Current
4861,25.1405,0.0,88.0427,0,CC,FreeLocal,Intnl_discount,56,M,S,2,61417.3,Y,Current
4863,2.15714,0.0,226.998,0,CC,FreeLocal,Intnl_discount,41,F,M,1,47916.3,N,Vol
4870,16.8422,0.0,40.1604,0,CC,Budget,Intnl_discount,41,F,M,0,45103.4,N,Current
4874,11.8668,0.0,20.8546,0,CH,FreeLocal,Standard,25,M,M,0,94451.7,Y,Current
4875,1.33916,0.0,23.7734,0,CC,FreeLocal,Standard,85,M,S,0,57933.1,Y,Current
4880,18.8975,0.0,33.3164,0,CC,FreeLocal,Standard,95,M,M,0,585.791,N,Current
4886,13.2274,0.0,26.8807,0,CH,FreeLocal,Standard,70,M,M,1,76837.4,N,Current
4888,21.0646,0.0,8.95596,0,CH,FreeLocal,Standard,20,M,M,2,66312.2,Y,Current
4895,5.27355,0.0,59.6676,0,CC,Budget,Intnl_discount,74,M,S,0,2825.56,N,Current
4896,2.54159,0.0,52.6522,0,CC,FreeLocal,Intnl_discount,65,F,M,0,10391.1,N,Vol
4897,23.706,0.0,17.4142,0,Auto,FreeLocal,Intnl_discount,59,M,M,2,40637.4,N,Current
4898,11.6813,0.0,51.9201,0,CH,FreeLocal,Intnl_discount,57,M,M,2,66634.9,N,Current
4907,21.011,0.0,37.8488,0,CH,FreeLocal,Standard,37,F,M,2,53162.2,Y,Current
4914,3.13203,0.0,25.0582,0,CC,FreeLocal,Standard,63,F,M,2,84342.2,N,Current
4917,23.1328,0.0,21.7031,0,CC,FreeLocal,Standard,85,M,S,2,96929.8,N,Current
4921,14.251,0.0,116.073,0,Auto,Budget,Standard,55,M,M,1,86537.4,Y,Current
4923,11.7031,0.0,13.9429,0,CH,Budget,Intnl_discount,54,M,S,0,84754.4,N,Current
4924,0.0,0.0,0.364402,0,CC,Budget,Standard,25,M,M,0,4545.11,N,InVol
4927,28.796,4.91752,89.4648,0,Auto,Budget,Standard,67,M,M,0,81360.6,N,Vol
4929,18.876,0.0,105.811,0,CC,FreeLocal,Standard,82,F,M,2,89270.4,N,Current
4935,6.31162,0.0,32.4956,1,CC,FreeLocal,Standard,53,M,M,2,50290.7,N,Current
4936,27.4384,6.66221,39.6972,0,CC,Budget,Standard,81,F,M,2,94159.9,N,Vol
4937,1.19248,0.0,22.6067,0,Auto,Budget,Standard,81,M,M,2,57898.5,N,Current
4940,20.7972,0.0,11.9911,0,Auto,FreeLocal,Standard,42,F,M,1,62126.4,Y,Vol
4941,26.7287,0.0,57.1666,0,CC,FreeLocal,Standard,76,M,S,1,57091.6,Y,Current
4943,5.3977,8.13684,26.1651,0,CH,FreeLocal,Standard,63,M,S,1,75826.6,N,Vol
4945,1.26091,0.0,103.458,0,CC,FreeLocal,Standard,82,F,S,0,8604.64,N,Vol
4947,25.5221,0.0,102.531,0,CC,FreeLocal,Intnl_discount,50,M,M,0,73210.8,Y,Current
4950,27.6237,6.71145,35.0144,0,Auto,Budget,Standard,81,F,S,2,87872.9,Y,Vol
4951,21.7946,0.0,26.0811,0,Auto,FreeLocal,Intnl_discount,21,M,M,0,63671.3,Y,Current
4952,9.88931,0.0,53.0879,0,CC,Budget,Standard,59,F,M,0,91427.2,N,Vol
4954,0.0,0.0,1.21425,0,CC,Budget,Standard,20,F,M,2,84629.3,Y,InVol
4955,25.6721,0.0,25.946,0,CH,FreeLocal,Standard,86,M,M,2,88392.0,N,Current
4956,24.0269,0.0,129.429,0,CC,FreeLocal,Intnl_discount,90,M,S,0,8513.14,N,Current
4957,2.04743,0.0,98.6194,0,CH,Budget,Intnl_discount,63,M,S,2,16472.4,N,Current
4959,0.0,0.0,1.68733,0,CC,FreeLocal,Standard,28,M,M,2,43053.0,N,InVol
4962,19.6519,0.0,146.405,0,CC,Budget,Standard,80,F,M,2,83890.7,N,Current
4963,13.9597,0.0,27.6899,0,CC,FreeLocal,Intnl_discount,34,M,S,2,9229.55,N,Current
4965,14.7702,0.0,63.9008,0,CC,FreeLocal,Standard,56,F,M,0,58641.2,N,Current
4969,12.5161,0.0,64.4643,0,CC,Budget,Standard,37,F,M,2,11947.3,N,Current
4977,14.6737,6.33231,15.9223,0,CC,FreeLocal,Standard,69,F,S,0,86735.5,N,Current
4980,20.2971,0.0,40.8149,0,Auto,FreeLocal,Intnl_discount,86,F,M,1,44773.7,Y,Vol
4981,15.811,3.05423,45.1172,0,CC,FreeLocal,Standard,35,M,M,2,18345.3,Y,Vol
4985,16.3558,0.0,26.8782,0,CC,FreeLocal,Intnl_discount,84,M,M,0,94243.8,N,Current
4987,28.5556,0.0,14.0426,0,CC,Budget,Intnl_discount,38,F,M,2,84653.1,Y,Current
4991,0.0,0.0,0.731089,0,CC,FreeLocal,Standard,75,F,M,0,41138.2,N,InVol
4993,0.0,0.0,1.10729,0,CC,FreeLocal,Standard,95,F,S,2,52997.5,Y,Vol
4996,9.08244,7.04035,13.0395,0,CH,FreeLocal,Standard,70,F,M,1,85192.9,Y,Vol
4998,22.6221,0.0,25.7631,0,CC,Budget,Standard,37,M,M,0,11693.3,N,Current
4999,21.5197,0.0,19.19,0,CC,FreeLocal,Intnl_discount,41,M,M,0,59898.4,N,Current
